Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Acierplus,https://www.crunchbase.com/organization/acierplus,51-100,Active,http://www.acier-plus.com,,33 3 84 56 88 06,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Héricourt, Franche-Comte, France",$1M to $10M,,,,
Industrial Thermal Services,https://www.crunchbase.com/organization/industrial-thermal-services,101-250,Active,https://its-thermal.com/,txsales@its-thermal.com,+1 409-886-9700,,,,,,,,,"Design, Energy, Hardware, Manufacturing, Science and Engineering","Energy, Industrial Engineering, Machinery Manufacturing, Manufacturing, Mechanical Design",,,,,393990,USD,393990,,,"Orange, Texas, United States",$1M to $10M,2006-01-01,year,,https://www.linkedin.com/company/industrial-thermal-services-llc/
Konplan,https://www.crunchbase.com/organization/konplan,51-100,Active,https://www.konplan.cz/,kariera@konplan.cz,420 377 918 109,,,,,,,,,"Design, Hardware, Manufacturing, Other, Professional Services","Customer Service, Industrial, Manufacturing, Mechanical Design",,,,,23616,USD,23616,,,"Plzen, Plzensky kraj, Czech Republic",$1M to $10M,2007-01-01,day,,https://www.linkedin.com/company/konplancz
AAG Tailored Cutting Solutions,https://www.crunchbase.com/organization/aag-2403,251-500,Active,https://aagcnc.com/,enquiries@axyz.com,+1 905 634 4940,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Burlington, Ontario, Canada",$1M to $10M,1991-01-01,year,,https://www.linkedin.com/company/axyz-automation-inc./
Lefebvre Engineering,https://www.crunchbase.com/organization/lefebvre-engineering,51-100,Active,https://www.lef-eng.com/,sales@lef-eng.com,+971 6526 2121,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Industrial Engineering, Machinery Manufacturing, Mechanical Design",,,,,,,,,,"Sharjah, Sharjah, United Arab Emirates",$10M to $50M,1914-01-01,year,,https://www.linkedin.com/company/lefebvre-gulf-canada/?originalSubdomain=ae
D'AQUA,https://www.crunchbase.com/organization/d-aqua,101-250,Active,https://www.d-aqua.com.mx/,contacto@d-aqua.com.mx,+52-33 3070 0606,,,,,,,,,"Design, Hardware, Manufacturing, Natural Resources, Real Estate, Science and Engineering, Sustainability","Industrial, Manufacturing, Mechanical Design, Mechanical Engineering, Residential, Water, Water Purification",,,,,,,,,,"Guadalajara, Jalisco, Mexico",,,,,https://www.linkedin.com/company/d-aqua-water-systems/
Fermel,https://www.crunchbase.com/organization/fermel,251-500,Active,https://www.fermel.co.za,sales@fermel.co.za,+27 11 724 7820,,,,,,,,,"Design, Hardware, Manufacturing, Sales and Marketing, Science and Engineering","Machinery Manufacturing, Manufacturing, Mechanical Design, Mechanical Engineering, Sales",,,,,,,,,,"Gauteng, NA - South Africa, South Africa",$10M to $50M,1962-01-01,year,,https://www.linkedin.com/company/fermel-pty-ltd
Vdl Kti,https://www.crunchbase.com/organization/vdl-kti,101-250,Active,http://www.vdlkti.be,info@vdlkti.be,32-14 34 62 62,,,,,,,,,"Design, Energy, Hardware, Manufacturing, Natural Resources","Industrial Manufacturing, Manufacturing, Mechanical Design, Oil and Gas",,,,,147591,USD,147591,,,"Mol, Antwerpen, Belgium",$10M to $50M,1973-01-01,day,,https://www.linkedin.com/company/vdl-kti
Pronal,https://www.crunchbase.com/organization/pronal,51-100,Active,https://www.pronal.com,contact@pronal.com,33-0-3-20-99-75-00,,,,,,,,,"Design, Hardware, Manufacturing","Industrial, Manufacturing, Mechanical Design",1,3,Conveying; Packing; Storing; Handling Thin Or Filamentary Material,Scientific and electric apparatus and instruments,771602,USD,771602,,,"Leers, Nord-Pas-de-Calais, France",$10M to $50M,1961-01-01,year,,https://www.linkedin.com/company/pronal
Braconier Mechanical & Plumbing Services,https://www.crunchbase.com/organization/braconier-mechanical-plumbing-services,251-500,Active,https://braconier.com/,,+1 303-777-3037,,,,,,,,,"Design, Hardware, Other, Real Estate","Commercial, Construction, Heating, Ventilation, and Air Conditioning (HVAC), Mechanical Design",,,,,1983416,USD,1983416,,,"Denver, Colorado, United States",$10M to $50M,1906-01-01,year,,https://www.linkedin.com/company/braconier-plumbing-&-heating
Cosmogas,https://www.crunchbase.com/organization/cosmogas,51-100,Active,https://www.cosmogas.com,info@cosmogas.com,+39 054 349 8383,,,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing","Electronics, Manufacturing, Mechanical Design, Product Design",18,7,Heating; Ranges,Environmental control apparatus,1154888,USD,1154888,,,"Meldola, Emilia-Romagna, Italy",$10M to $50M,1966-01-01,year,,https://www.linkedin.com/company/cosmogas-srl
Vresso,https://www.crunchbase.com/organization/vresso,51-100,Active,https://vresso.com,info@vresso.com,+961 4 712300,,,,,,,,,"Commerce and Shopping, Design, Food and Beverage, Hardware, Manufacturing, Science and Engineering","Food and Beverage, Industrial Engineering, Industrial Manufacturing, Mechanical Design, Mechanical Engineering, Wholesale",,,,,,,,,,"Baabda, Mont-Liban, Lebanon",$10M to $50M,1942-01-01,year,,https://www.linkedin.com/company/vresso
ENCO Engineers Combine,https://www.crunchbase.com/organization/enco-engineers-combine,501-1000,Active,https://enco.in/,,+91 124 401 2599,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering, Software","CAD, Industrial Automation, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Gurgaon, Haryana, India",,1983-01-01,year,,https://www.linkedin.com/company/enco-engineers-combine/
Greatwall Mold Industrial,https://www.crunchbase.com/organization/greatwall-mold-industrial,51-100,Active,http://www.greatwallmold.com,sales@greatwallmold.com,+86 0769 33388880,,,,,,,,,"Design, Hardware, Manufacturing","Industrial, Manufacturing, Mechanical Design, Plastics and Rubber Manufacturing",,,,,,,,,,"Dongguang, Guangdong, China",$1M to $10M,2012-01-01,year,,https://www.linkedin.com/company/greatwall-mold-industrial-limited
2JCP,https://www.crunchbase.com/organization/2jcp,501-1000,Active,https://www.2jcp.com,info@2jcp.com,+420 416 857 511,,,,,,,,,"Administrative Services, Design, Hardware, Manufacturing, Other, Science and Engineering","Industrial Engineering, Mechanical Design, Project Management",,,,,119899,USD,119899,,,"Usti Nad Labem, Ustecky kraj, Czech Republic",,1992-01-01,year,,https://www.linkedin.com/company/2-jcp-group/
Tecnocurve,https://www.crunchbase.com/organization/tecnocurve,51-100,Active,https://www.tecnocurve.com,tecnocurve@legalmail.it,+39 045 69 69 200,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Industrial Engineering, Mechanical Design",,,,,173121,USD,173121,,,"San Pietro Di Legnago, Veneto, Italy",$1M to $10M,1991-01-01,year,,https://www.linkedin.com/company/tecnocurve-srl/
Pacific Aerospace,https://www.crunchbase.com/organization/pacific-aerospace,101-250,Active,http://www.aerospace.co.nz,,64 7 843 6144,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Aerospace, Manufacturing, Mechanical Design",0,5,,Vehicles,,,,,,"Hamilton, Waikato, New Zealand",,1954-01-01,day,,https://www.linkedin.com/company/pacific-aerospace/about/
Team Tube,https://www.crunchbase.com/organization/team-tube-6692,101-250,Active,https://teamtube.com ,privacy@teamtube.com,+1 780 801 4114,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Foundries, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,367216,USD,367216,,,"Edmonton, Alberta, Canada",$10M to $50M,1977-01-01,year,Fulcrum Capital Partners,https://www.linkedin.com/company/team-tube 
PACE,https://www.crunchbase.com/organization/pace-beb7,51-100,Active,http://p4ace.com/?ckattempt=2,,,,,,,,,,,"Design, Hardware, Science and Engineering, Software","Mechanical Design, Mechanical Engineering, Software",4,0,Controlling,,,,,,,"Pohang, Kyongsang-bukto, South Korea",,2018-11-07,day,TIPS Program,
United Engineering Services,https://www.crunchbase.com/organization/united-engineering-services-b3d6,501-1000,Active,https://uesoman.com,,+968 25449432,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Civil Engineering, Industrial Engineering, Manufacturing, Marine Technology, Mechanical Design, Mechanical Engineering",,,,,1944613,USD,1944613,,,"Rusayl, Masqat, Oman",$10M to $50M,1979-01-01,year,,https://www.linkedin.com/company/united-engineering-services-llc-a-member-of-mb-holding-company-llc-/
Southern Mechanical Contractors,https://www.crunchbase.com/organization/southern-mechanical-contractors,101-250,Active,https://someco.com,information@someco.com,+1-678-382-0600,,,,,,,,,"Design, Hardware, Manufacturing, Real Estate","Construction, Industrial, Manufacturing, Mechanical Design",,,,,1694120,USD,1694120,,,"Tucker, Georgia, United States",$10M to $50M,1984-01-01,year,,https://www.linkedin.com/company/southern-mechanical-contractors
Josam,https://www.crunchbase.com/organization/josam,101-250,Active,https://josam.se,info@josam.se,+46 19 30 40 00,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Manufacturing, Mechanical Design, Mechanical Engineering",22,26,Testing,Scientific and electric apparatus and instruments,,,,,,"Örebro, Orebro Lan, Sweden",,1972-01-01,year,,https://www.linkedin.com/company/josam/
Shanghai Hi-Tech Control System,https://www.crunchbase.com/organization/shanghai-hi-tech-control-system,501-1000,Active,http://www.hite.com.cn/en,hite@hite.com.cn,86-21-6057-2990,,,,,,,,,"Design, Energy, Hardware, Manufacturing","Electrical Distribution, Industrial Manufacturing, Manufacturing, Mechanical Design",1,0,Hoisting; Lifting; Hauling,Machines and machine tools,,,,,,"Minhang, Shanghai, China",,2000-04-26,day,,https://www.linkedin.com/company/shanghai-hi-tech-control-system-co-ltd
D.P. Tool & Machine,https://www.crunchbase.com/organization/d-p-tool-machine,101-250,Active,https://www.dptool.com/,sales@dptool.com,+1 585-226-3200,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial Manufacturing, Manufacturing, Mechanical Design, Mechanical Engineering, Product Design",,,,,423821,USD,423821,,,"Avon, New York, United States",$10M to $50M,1972-01-01,year,,https://www.linkedin.com/company/dptool/
Dietz,https://www.crunchbase.com/organization/dietz-f35a,101-250,Active,https://www.dietz.eu/,info@dietz.eu,+49-9568-9442-0,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Industrial Automation, Machinery Manufacturing, Manufacturing, Mechanical Design",,,,,104466,USD,104466,,,"Neustadt Bei Coburg, Bayern, Germany",$1M to $10M,1928-01-01,year,,https://www.linkedin.com/company/federndietz-gmbh/
Antolini Mezzi Cingolati,https://www.crunchbase.com/organization/antolini-mezzi-cingolati,51-100,Active,https://www.mezzicingolati.com,info@mezzicingolati.com,+39 045 754 5290,,,,,,,,,"Design, Hardware, Manufacturing","Industrial, Manufacturing, Mechanical Design",,,,,100203,USD,100203,,,"Sant'anna D'alfaedo, Veneto, Italy",$1M to $10M,1990-01-01,year,,https://www.linkedin.com/company/cingolati
Ryoyu System Engineering,https://www.crunchbase.com/organization/ryoyu-system-engineering,501-1000,Active,https://www.rsg-ltd.jp/,,078-672-4058,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Ashiya, Hyogo, Japan",$50M to $100M,1984-04-01,day,,
Art Metals Group,https://www.crunchbase.com/organization/art-metals-group,101-250,Active,https://www.artmetalsgroup.com,sales@artmetalsgroup.com,+1-513-942-8800,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial Engineering, Manufacturing, Mechanical Design",,,,,188761,USD,188761,,,"Fairfield, Ohio, United States",$1M to $10M,1943-01-01,year,,https://www.linkedin.com/company/art-technologies/
Mcquade Industries,https://www.crunchbase.com/organization/mcquade-industries,51-100,Active,http://www.mcquade-industries.com,orderdesk@mcquade-industries.com,(586) 463-3610,,,,,,,,,"Design, Hardware, Manufacturing","Industrial Design, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Mechanical Design",,,,,,,,,,"Clinton, Michigan, United States",,1978-01-01,year,,
A.Abete,https://www.crunchbase.com/organization/a-abete,51-100,Active,https://www.abete.net,info@abete.net,+39 081 8210821,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Aerospace, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Nola, Campania, Italy",$10M to $50M,1960-01-01,year,,https://www.linkedin.com/company/a-abete-srl
Bendiro Profile Tech,https://www.crunchbase.com/organization/bendiro-profile-tech,51-100,Active,https://bendiro.se/,info@bendiro.se,+46 34-671-4340,,,,,,,,,"Commerce and Shopping, Design, Hardware, Manufacturing, Science and Engineering, Transportation","Automotive, Industrial Engineering, Manufacturing, Mechanical Design, Wholesale",,,,,,,,,,"Falkenberg, Hallands Lan, Sweden",$1M to $10M,1943-01-01,year,,https://www.linkedin.com/company/bendiro-profile-tech-ab/
Alternalab,https://www.crunchbase.com/organization/alternalab,51-100,Active,https://alternalab.it,info@alternalab.it,+39 055 411062,,,,,,,,,"Design, Hardware, Manufacturing, Professional Services, Science and Engineering","Consulting, Industrial Engineering, Mechanical Design",,,,,348435,USD,348435,,,"Firenze, Toscana, Italy",$1M to $10M,2009-01-01,year,,https://www.linkedin.com/company/alternalab/
Simran Flowtech Industries,https://www.crunchbase.com/organization/simran-flowtech-industries,51-100,Active,https://simranflowtech.com,info@simranflowtech.com,+91 9289733301,,,,,,,,,"Design, Hardware, Manufacturing","Industrial, Manufacturing, Mechanical Design",,,,,,,,,,"Faridabad, Haryana, India",$1M to $10M,2004-01-01,year,,https://www.linkedin.com/company/simran-flowtech-industries---india
Rf-Technologies,https://www.crunchbase.com/organization/rf-technologies-7a6e,51-100,Active,https://www.rft.be,info@rft.be,32-0-9-362-31-71,,,,,,,,,"Design, Hardware, Manufacturing","Manufacturing, Mechanical Design",0,5,,Common metals and their alloys; ores,1874057,USD,1874057,,,"Oosterzele, Oost-Vlaanderen, Belgium",$10M to $50M,1985-01-01,year,,https://www.linkedin.com/company/rf-technologies_2
S&S Technical,https://www.crunchbase.com/organization/s-s-technical,51-100,Active,https://www.skidsolutions.com,info@skidsolutions.com,+1 678 867 7024,,,,,,,,,"Design, Education, Energy, Hardware, Manufacturing, Natural Resources, Sales and Marketing, Science and Engineering","Industrial, Industrial Engineering, Industrial Manufacturing, Manufacturing, Mechanical Design, Mechanical Engineering, Oil and Gas, Sales, Training",0,1,,Machines and machine tools,130960,USD,130960,,,"Alpharetta, Georgia, United States",,2006-01-01,year,,https://www.linkedin.com/company/s&s-technical-llc
Techni Industrie,https://www.crunchbase.com/organization/techni-industrie,101-250,Active,https://www.techni-industrie.fr/,,+33 02 43 59 23 80,,,,,,,,,"Design, Hardware, Manufacturing, Natural Resources","Industrial, Machinery Manufacturing, Manufacturing, Mechanical Design, Precious Metals",,,,,111459,USD,111459,,,"Bonchamp-lès-laval, Pays de la Loire, France",$10M to $50M,1986-01-01,year,,https://www.linkedin.com/company/techni-industrie/
Special Alloy Fabricators,https://www.crunchbase.com/organization/special-alloy-fabricators,101-250,Active,https://www.specialalloyfab.com/,rfq@specialalloyfab.com,+1 780-468-6945,,,,,,,,,"Design, Hardware, Manufacturing, Other, Science and Engineering","B2B, Industrial Manufacturing, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,84548,USD,84548,,,"Edmonton, Alberta, Canada",$1M to $10M,1989-01-01,year,,https://www.linkedin.com/company/special-alloy-fabricators/
DESIGN NETWORK,https://www.crunchbase.com/organization/design-network,501-1000,Active,http://www.design-network.co.jp,,03-3234-3366,,,,,,,,,"Consumer Electronics, Design, Hardware, Information Technology, Other, Sales and Marketing, Software","Computer, Electronic Design Automation (EDA), Management Information Systems, Mechanical Design, Professional Services, Sales, Software",5,0,Basic Electric Elements,,,,,,,"Tokyo, Tokyo, Japan",,1995-01-25,day,,
ROKA Werk,https://www.crunchbase.com/organization/roka-werk-gmbh,101-250,Active,https://www.roka-werk.de/en/,info@roka-werk.de,+49 647-150-8880,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering, Transportation","Automotive, Industrial Engineering, Industrial Manufacturing, Mechanical Design",0,2,,Common metals and their alloys; ores,313389,USD,313389,,,"Merenberg, Hessen, Germany",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/rokawerk/?originalSubdomain=de
Hebei Youyi Machinery Tech Co.,https://www.crunchbase.com/organization/hebei-youyi-machinery-tech-co,101-250,Active,https://www.youyindustry.com,info@youyindustry.com,+86 131 3115 7881,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Industrial, Manufacturing, Mechanical Design, Mechanical Engineering",,,,,,,,,,"Hebei, Hebei, China",$1M to $10M,,,,https://www.linkedin.com/company/youyimachinery/
