Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
ISKPRO,https://www.crunchbase.com/organization/iskpro,51-100,Active,http://www.iskpro.com/,sales@iskpro.com,916-459-4022,,,,,,,,,"Apps, Design, Information Technology, Mobile, Sales and Marketing, Software","Digital Marketing, Information Technology, Mobile Apps, Web Design, Web Development",,,,,1307441,USD,1307441,,,"Fremont, California, United States",$10M to $50M,2004-12-17,day,,https://www.linkedin.com/company/iskpro-tech
Hornall Anderson,https://www.crunchbase.com/organization/hornall-anderson,51-100,Active,http://www.hornallanderson.com,uk@hornallanderson.com,206-467-5800,,,,,,,,,Design,"Graphic Design, Web Design",,,,,787850,USD,787850,,,"Seattle, Washington, United States",$10M to $50M,1982-01-01,year,,https://www.linkedin.com/company/164217
TjDeeD Technology,https://www.crunchbase.com/organization/tjdeed-technology,51-100,Active,https://www.tjdeed.com,info@tjdeed.com,971 4 392 6123,,,,,,,,,"Design, Information Technology, Software","Information Technology, Software, Web Design, Web Development",,,,,,,,,,"Dubai, Dubai, United Arab Emirates",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/tjdeedtechnology
iVAS,https://www.crunchbase.com/organization/ivas,101-250,Active,https://ivas.mobi,info@ivas.com.eg,(20) 233 054 296,,,,,,,,,"Design, Information Technology, Software","Information Technology, Software, Web Design",,,,,,,,,,"Gîza, Al Jizah, Egypt",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/ivas
OgreLogic,https://www.crunchbase.com/organization/ogrelogic,51-100,Active,https://www.ogrelogic.com,,,,,,,,,,,"Design, Information Technology","Graphic Design, Information Technology, Web Design",,,,,506310,USD,506310,,,"Bethpage, New York, United States",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/ogrelogic-business-services
Reform Society,https://www.crunchbase.com/organization/reform-society,51-100,Active,https://www.reformsociety.se/,info@reformsociety.se,+46 84-106-7050,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Digital Marketing, Social Media Marketing, Web Design",0,2,,Advertising; business,597707,USD,597707,,,"Stockholm, Stockholms Lan, Sweden",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/reform-society
Bent Image Lab,https://www.crunchbase.com/organization/bent-image-lab,101-250,Active,http://bentimagelab.com,jobs@bentimagelab.com,312.944.1100,,,,,,,,,Design,"Product Design, Web Design",4,1,Computing; Calculating,Education; entertainment,394627,USD,394627,,,"Portland, Oregon, United States",$10M to $50M,2002-01-01,day,,https://www.linkedin.com/company/bent-image-lab
IDE House of Brands,https://www.crunchbase.com/organization/ide-house-of-brands,51-100,Active,http://www.idegroup.no,ide@ide.no,(476)490-5160,,,,,,,,,"Advertising, Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing","Advertising, E-Commerce, Fashion, Marketing, Product Design, Retail, Web Design",,,,,,,,,,"Drøbak, Akershus, Norway",$10M to $50M,1987-01-01,day,,https://www.linkedin.com/company/708670/
LocalBizNetwork,https://www.crunchbase.com/organization/localbiznetwork,101-250,Active,https://www.localbiznetwork.com/,info@localbiznetwork.com,+1 408-359-2452,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing","Advertising, Internet, Marketing, Social Media Marketing, Web Design, Web Hosting",,,,,210873,USD,210873,,,"San Jose, California, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/localbiznetwork/
Web99,https://www.crunchbase.com/organization/web99,51-100,Active,https://web99.com,admin@web99.com,+61 1300 493 299,,,,,,,,,"Design, Internet Services, Sales and Marketing, Software","Digital Marketing, SEO, Social Media Marketing, Web Design, Web Development",,,,,,,,,,"Mitchell, Queensland, Australia",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/web99official
Digital Applied Learning and Innovation,https://www.crunchbase.com/organization/digital-applied-learning-and-innovation,51-100,Active,https://dali.dartmouth.edu/,contact@dali.dartmouth.edu,+1 603 646 8744,,,,,,,,,"Apps, Design, Education, Hardware, Mobile, Software","Education, Mobile Apps, Software, Training, Virtual Reality, Web Design",,,,,1786316,USD,1786316,,,"Hanover, New Hampshire, United States",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/school/dali-lab/
SINC NOVATION,https://www.crunchbase.com/organization/sinc-novation,101-250,Active,https://www.sincnovation.com/en,contact@sincnovation.com,49 37 45 76 40 010,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Transportation","Advertising, Logistics, Printing, UX Design, Web Design",,,,,,,,,,"Falkenstein, Sachsen, Germany",$10M to $50M,,,,https://www.linkedin.com/company/s-ncnovation-gmbh
Wegile,https://www.crunchbase.com/organization/wegile,101-250,Active,http://wegile.com/,hello@wegile.com,085306 76161,,,,,,,,,"Design, Mobile, Platforms, Software","iOS, Mobile, Software, Web Design, Web Development",,,,,,,,,,"Mohali, Punjab, India",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/wegile/?originalSubdomain=in
RedFish,https://www.crunchbase.com/organization/redfish,51-100,Active,http://www.redfishgroup.co.uk/,,+971 4 409 6832,,,,,,,,,"Advertising, Commerce and Shopping, Design, Internet Services, Sales and Marketing","Advertising, E-Commerce, Internet, Marketing, Web Design",,,,,54674,USD,54674,,,"Beverley, East Riding of Yorkshire, United Kingdom",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/redfish-group
Matrix Media Solutions,https://www.crunchbase.com/organization/website-development-company,51-100,Active,http://www.matrixnmedia.com/,contact@matrixnmedia.com,+913323576238,,,,,,,,,"Commerce and Shopping, Design, Internet Services","E-Commerce, Internet, Web Design",,,,,,,,,,"Kolkata, West Bengal, India",$10M to $50M,2003-07-15,day,,https://www.linkedin.com/company/matrix-media-solutions-p-ltd
CALM Japan,https://www.crunchbase.com/organization/calm-japan,101-250,Active,https://www.moc.co.jp/,,022-229-0430,,,,,,,,,"Design, Information Technology, Sales and Marketing, Software, Transportation","Automotive, Information Technology, Sales, Web Design, Web Development",,,,,,,,,,"Sendai, Miyagi, Japan",$10M to $50M,1994-04-08,day,,
New Stefal Holding,https://www.crunchbase.com/organization/new-stefal-holding,101-250,Active,https://www.newstefalholding.fr/,,,,,,,,,,,"Advertising, Commerce and Shopping, Design, Internet Services, Professional Services, Sales and Marketing","Advertising, Brand Marketing, E-Commerce Platforms, Innovation Management, Marketing, Web Design",0,4,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",68885,USD,68885,,,"Mougins, Provence-Alpes-Cote d'Azur, France",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/new-stefal-holding/
Brandimage,https://www.crunchbase.com/organization/brandimage,251-500,Active,http://brand-image.com,,513 961 6225,,,,,,,,,"Clothing and Apparel, Design, Professional Services","Consulting, Fashion, Product Design, Web Design",,,,,,,,,,"Shanghai, Shanghai, China",$10M to $50M,1947-01-01,year,,https://www.linkedin.com/company/brandimage
Elle Media Group,https://www.crunchbase.com/organization/elle-media-group,101-250,Active,https://www.ellemediagroup.co.uk,info@ellemediagroup.co.uk,01268-413-611,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Creative Agency, Graphic Design, Printing, Publishing, Web Design",,,,,,,,,,"Basildon, Essex, United Kingdom",$10M to $50M,1982-01-01,year,,https://www.linkedin.com/company/elle-media-group
Twin Info Solutions,https://www.crunchbase.com/organization/twin-info-solutions,51-100,Active,http://www.twininfosolutions.com,info@twininfosolutions.com,0484-4078787,,,,,,,,,"Design, Professional Services, Software, Transportation","Enterprise Software, Outsourcing, Shipping, Software, Web Design",,,,,,,,,,"Cochin, Kerala, India",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/twin-info-solutions
RLF,https://www.crunchbase.com/organization/rlf,101-250,Active,http://rlfaei.com,,(407) 730-3603,,,,,,,,,"Design, Professional Services","Consulting, Product Design, Web Design",,,,,1750250,USD,1750250,,,"Orlando, Florida, United States",$10M to $50M,1935-01-01,year,,https://www.linkedin.com/company/rlfarchitects
iN Technologies,https://www.crunchbase.com/organization/in-technologies,251-500,Active,https://www.technologiesin.com/,support@technologiesin.com,+91 124 401 0155,,,,,,,,,"Design, Information Technology, Software","Information Technology, Web Design, Web Development",,,,,,,,,,"Singapore, Central Region, Singapore",$10M to $50M,2011-07-01,day,,https://www.linkedin.com/company/in-technologies-inc
.Fashion Company,https://www.crunchbase.com/organization/reactful-2,501-1000,Active,http://fashioncompany.rs/,customerservice@fashioncompany.rs,+381 11 3532555,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","Apparel, E-Commerce, Fashion, Lifestyle, Web Design",,,,,,,,,,"Belgrade, Vojvodina, Serbia",$10M to $50M,,,,https://www.linkedin.com/company/17975563
Resource One IT Solutions,https://www.crunchbase.com/organization/resource-one-it-solutions,101-250,Active,http://www.resourceone.in,info@resourceone.in,+91 951-587-8547,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Digital Marketing, UX Design, Web Design",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/resource-one-it-solutions/
Vizz Technology,https://www.crunchbase.com/organization/vizz-technology-d4c6,51-100,Active,https://www.vizztech.com,contact@vizztech.com,(852) 2827 2282,,,,,,,,,"Advertising, Apps, Commerce and Shopping, Design, Internet Services, Mobile, Sales and Marketing, Software","Digital Marketing, E-Commerce, E-Commerce Platforms, Mobile Apps, SEM, Web Design, Web Hosting",,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/vizz-technology-limited
ktree.com,https://www.crunchbase.com/organization/ktree-com,101-250,Active,http://ktree.com,,978-824-2364,,,,,,,,,"Design, Internet Services, Software","Internet, Software, Web Design",,,,,801516,USD,801516,,,"Wilmington, Massachusetts, United States",$10M to $50M,2005-01-01,day,,https://www.linkedin.com/company/ktree-com
Clark Engineering Corporation,https://www.crunchbase.com/organization/clark-engineering-corporation,101-250,Active,http://clark-eng.com,info@clark-eng.com,877-572-3609,,,,,,,,,"Design, Information Technology","Information Technology, Product Design, Web Design",,,,,16151312,USD,16151312,,,"Aberdeen, South Dakota, United States",$10M to $50M,1955-01-01,year,,https://www.linkedin.com/company/clark-engineering-corporation
Cyberindigo,https://www.crunchbase.com/organization/cyberindigo,51-100,Active,http://cyberindigo.net,,91-22-61278159,,,,,,,,,"Apps, Design, Information Technology, Mobile, Software","Information Technology, Mobile Apps, Software, Web Design, Web Development",,,,,,,,,,"Mumbai, Maharashtra, India",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/cyberindigo-net-pvt-ltd
Nuevo,https://www.crunchbase.com/organization/nuevo-ca42,51-100,Active,https://www.nuevo.com.tr,info@nuevo.com.tr,90 (212) 483 73 47,,,,,,,,,"Apps, Design, Mobile, Software","Mobile Apps, Software, Web Design, Web Development",,,,,,,,,,"Esenler, Istanbul, Turkey",$10M to $50M,2012-01-01,year,,https://www.linkedin.com/company/nuevo-softwarehouse
Business Promotion,https://www.crunchbase.com/organization/business-promotion-cd65,101-250,Active,https://www.businesspromotion.com/,contact@businesspromotion.com,866-664-5216,,,,,,,,,"Design, Internet Services, Sales and Marketing","Marketing, SEO, Web Design",0,6,,Advertising; business,996649,USD,996649,,,"American Fork, Utah, United States",$10M to $50M,2008-01-01,day,,https://www.linkedin.com/company/business-promotion-inc-/
WonderEight,https://www.crunchbase.com/organization/wondereight,101-250,Active,https://www.wondereight.com/,info@wondereight.com,+961 1 494 331,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Brand Marketing, Marketing, Web Design",,,,,1142216,USD,1142216,,,"London, England, United Kingdom",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/wondereight/
Blueberry,https://www.crunchbase.com/organization/blueberry-129c,51-100,Active,https://blueberry.al,info@blueberry.al,355-6983-33723,,,,,,,,,"Design, Internet Services, Professional Services, Sales and Marketing","Consulting, Graphic Design, Social Media Marketing, Web Design, Web Hosting",,,,,,,,,,"Tirana, Tirane, Albania",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/blueberry-solutions
Technext Technosoft,https://www.crunchbase.com/organization/technext-technosoft,101-250,Active,https://www.technexttechnosoft.com,info@technexttechnosoft.com,+91 993 398 3911,,,,,,,,,"Design, Internet Services, Sales and Marketing, Software","Digital Marketing, SEO, Software, Web Design, Web Development",,,,,,,,,,"Durgapur, West Bengal, India",$10M to $50M,2012-01-01,year,,https://www.linkedin.com/company/technext-technosoft-pvt-ltd/
GYF,https://www.crunchbase.com/organization/gyf,51-100,Active,https://gyf.com.ar,info@gyf.com.ar,54 11 5218 6500,,,,,,,,,"Design, Financial Services, Professional Services, Software","Consulting, Financial Services, Software, Web Design",,,,,,,,,,"Caba, La Union, Philippines",$10M to $50M,1991-01-01,year,,https://www.linkedin.com/company/gyf-soluciones-informaticas
CGS Infotech,https://www.crunchbase.com/organization/cgs-infotech-d376,51-100,Active,https://www.cgsinfotech.com,info@cgsinfotech.com,91-8652522291,,,,,,,,,"Advertising, Design, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Data Center Automation, Domain Registrar, Email, Email Marketing, SEM, SEO, Social Media Management, Web Design, Web Development, Web Hosting",,,,,,,,,,"Mumbai, Maharashtra, India",$10M to $50M,1994-01-01,year,,https://www.linkedin.com/company/africa-web-solution
Smart-Info,https://www.crunchbase.com/organization/smart-info-2c24,51-100,Active,http://www.smartinfo.com.hk,info@smartinfo.com.hk,+852 2419 0370,,,,,,,,,"Design, Internet Services","Internet, Web Design, Web Hosting",,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",$10M to $50M,2000-01-01,year,,https://www.linkedin.com/company/smart-info-limited
Ekitan,https://www.crunchbase.com/organization/ekitan,51-100,Active,https://ekitan.co.jp/,,03-6367-5950,,,,,,,,,"Design, Internet Services, Software","Internet, Web Design, Web Development",,,,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2003-01-15,day,,https://www.linkedin.com/company/ekitan/
IPCS Technologies,https://www.crunchbase.com/organization/ipcs-technologies,51-100,Active,http://ipcstechnologies.com/,info@ipcstechnologies.com,91 9539 763 348,,,,,,,,,"Design, Information Technology, Internet Services, Sales and Marketing, Software","Digital Marketing, Information Technology, SEO, Web Design, Web Development",,,,,,,,,,"Cochin, Kerala, India",$10M to $50M,2009-01-01,year,,https://www.linkedin.com/company/ipcs-technologies
Comfort Systems,https://www.crunchbase.com/organization/comfort-systems-8e7f,51-100,Active,https://www.comfort-systems.de,info@comfort-systems.de,+49 0381 121 80 70,,,,,,,,,"Data and Analytics, Design, Information Technology, Sales and Marketing, Software","CRM, Database, Software, Web Design",,,,,,,,,,"Rostock, Mecklenburg-Vorpommern, Germany",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/comfort-systems-gmbh
Amidon Graphics,https://www.crunchbase.com/organization/amidon-graphics,101-250,Active,https://amidongraphics.com/,info@amidongraphics.com,+1-800-328-6502,,,,,,,,,"Commerce and Shopping, Content and Publishing, Design, Media and Entertainment","E-Commerce, Graphic Design, Printing, Web Design",,,,,989829,USD,989829,,,"Saint Paul, Minnesota, United States",$10M to $50M,1961-01-01,year,,https://www.linkedin.com/company/amidon-graphics/
