Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Vouchery.io,https://www.crunchbase.com/organization/vouchery-io,1-10,Active,https://www.vouchery.io,hello@vouchery.io,+1 415 417 1470,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Payments, Privacy and Security, Sales and Marketing, Software","Coupons, Enterprise Software, Fraud Detection, Machine Learning, Marketing Automation, SaaS",,,,,,,,,,"San Mateo, California, United States",$1M to $10M,2019-02-01,month,"Right Side Capital Management, MARL 5G Accelerator, Hackquarters, INV Fintech",https://www.linkedin.com/company/vouchery/
Cleverly | #1 LinkedIn Lead Generation Agency,https://www.crunchbase.com/organization/cleverly-linkedin-lead-generation,11-50,Active,https://www.cleverly.co/,info@cleverly.co,1-844-206-1798,,,,,,,,,"Sales and Marketing, Software","Digital Marketing, Lead Generation, Marketing, Marketing Automation, Software",,,,,305854,USD,305854,,,"Los Angeles, California, United States",$1M to $10M,2017-01-01,month,,https://www.linkedin.com/company/cleverlyyy/
WhoCanFixMyCar,https://www.crunchbase.com/organization/who-can-fix-my-car,101-250,Active,https://www.whocanfixmycar.com,team@whocanfixmycar.com,0330 124 3522,,,,,,,,,"Other, Professional Services, Sales and Marketing, Software, Transportation","Automotive, Autonomous Vehicles, Customer Service, Marketing Automation",0,1,,Advertising; business,89255,USD,89255,,,"London, England, United Kingdom",$1M to $10M,2011-01-01,year,"Venrex, Active Partners, Reach, Shell Ventures, Sir Trevor Chinn",https://www.linkedin.com/company/who-can-fix-my-car
v2 Ventures,https://www.crunchbase.com/organization/adknowledge,251-500,Active,https://www.v2.ventures,info@v2.ventures,+1 816 931 1771,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Software, Video","Advertising, Content, E-Commerce Platforms, Marketing Automation, Mobile, Social Media, Video",0,2,,Advertising; business,328616,USD,328616,,,"Kansas City, Missouri, United States",$1M to $10M,1997-01-01,year,"TCV, Bank of America, NGP Capital, JMI Equity, Kleiner Perkins",https://www.linkedin.com/company/v2-ventures/
3Cinteractive,https://www.crunchbase.com/organization/3c-interactive,101-250,Closed,https://www.3cinteractive.com/,info@3C.com,(561) 443-5505,,,,,,,,,"Mobile, Sales and Marketing, Software","Marketing Automation, Mobile",1,0,Electric Communication Technique,,,,,,,"Boca Raton, Florida, United States",$1M to $10M,2005-01-01,year,Kayne Anderson Growth Capital,http://www.linkedin.com/company/3cinteractive
Captain Data,https://www.crunchbase.com/organization/captain-data,1-10,Active,https://captaindata.co,hello@captaindata.co,,,,,,,,,,"Information Technology, Sales and Marketing, Software","Marketing Automation, PaaS, Sales Automation",,,,,87932,USD,87932,,,"Nantes, Pays de la Loire, France",$1M to $10M,2019-03-12,day,Luxembourg Business Angel Network (LBAN),https://www.linkedin.com/company/captaindata
AUDIO.AD,https://www.crunchbase.com/organization/audio-ad,11-50,Active,http://www.audio.ad,info@audio.ad,,,,,,,,,,"Advertising, Media and Entertainment, Music and Audio, Sales and Marketing, Software","Ad Network, Ad Server, Advertising Platforms, Audio, Internet Radio, Marketing Automation, Podcast",,,,,,,,,,"Buenos Aires, Distrito Federal, Argentina",$1M to $10M,2014-11-01,month,,https://www.linkedin.com/company/audio-ad
CI HUB,https://www.crunchbase.com/organization/ci-hub,11-50,Active,http://www.ci-hub.com,info@ci-hub.com,+491726900970,,,,,,,,,"Internet Services, Sales and Marketing, Software","Brand Marketing, Cloud Computing, Marketing Automation, SaaS, Software",0,1,,Scientific and electric apparatus and instruments,27936,USD,27936,,,"Potsdam, Brandenburg, Germany",$1M to $10M,2018-02-01,day,"HTGF | High-Tech Gruenderfonds, Brandenburg Kapital, Business Angels Club Berlin-Brandenburg e.V.",https://www.linkedin.com/company/ci-hub/
Parseur.com,https://www.crunchbase.com/organization/parseur-com,1-10,Active,https://parseur.com,hello@parseur.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Data Center Automation, Data Integration, Data Mining, Email, Information Technology, Marketing Automation, SaaS, Sales Automation, Software",0,1,,Scientific and electric apparatus and instruments,421359,USD,421359,,,"Singapore, Central Region, Singapore",$1M to $10M,2016-12-16,day,,https://www.linkedin.com/company/parseur.com
Cloudwords,https://www.crunchbase.com/organization/cloudwords,11-50,Active,http://www.cloudwords.com,info@cloudwords.com,415.394.8000,,,,,,,,,"Professional Services, Sales and Marketing, Software","Content Marketing, Enterprise Software, Marketing, Marketing Automation, SaaS, Software, Translation Service",1,0,Computing; Calculating,,324218,USD,324218,,,"San Francisco, California, United States",$1M to $10M,2010-05-26,day,"Storm Ventures, Marc Benioff, UMC Capital",http://www.linkedin.com/company/cloudwords-inc.
DSMN8 - The Employee Advocacy Platform,https://www.crunchbase.com/organization/dsmn8,51-100,Active,https://dsmn8.com,jl@dsmn8.com,+447921170211,,,,,,,,,"Administrative Services, Health Care, Information Technology, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software","Advice, B2B, Content Creators, Content Marketing, Digital Marketing, Employee Benefits, Information Technology, Marketing Automation, Social Media Management, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$1M to $10M,2016-12-01,day,,https://www.linkedin.com/company/DSMN8
PropelAd,https://www.crunchbase.com/organization/propelad-com,1-10,Closed,http://www.propelad.com,,+353868115899,,,,,,,,,"Advertising, Apps, Commerce and Shopping, Sales and Marketing, Software","Advertising, Apps, E-Commerce, Marketing Automation",,,,,,,,,,"Palo Alto, California, United States",$1M to $10M,2012-09-01,day,"Wayra, Enterprise Ireland, Tribal.vc, Charlie Ardagh, Tadhg O'Toole",http://www.linkedin.com/company/propelad
Shareable Social,https://www.crunchbase.com/organization/shareable-social-2,1-10,Active,http://www.shareablesocial.com/,founders@shareablesocial.com,+1 (800) 995-2134,,,,,,,,,"Advertising, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing, Software","Advertising, Business Information Systems, Marketing, Marketing Automation, Publishing",,,,,434190,USD,434190,,,"Denver, Colorado, United States",$1M to $10M,2013-07-15,day,"Techstars, Right Side Capital Management",https://www.linkedin.com/company/shareable-social
Alleyoop,https://www.crunchbase.com/organization/alleyoop-71ac,101-250,Active,https://alleyoop.io,sales-ops@alleyoop.io,+1 716 300 8240,,,,,,,,,"Professional Services, Sales and Marketing, Software","Consulting, Marketing, Marketing Automation, Sales",,,,,3170100,USD,3170100,,,"Buffalo, New York, United States",$1M to $10M,2008-01-01,year,,https://www.linkedin.com/company/alleyoop-io/
6Qube,https://www.crunchbase.com/organization/6cube,11-50,Active,http://www.6qube.com/,,(800) 570-5055,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software","Analytics, Information Services, Information Technology, Marketing Automation, SEO, Software",,,,,939938,USD,939938,,,"Cedar Park, Texas, United States",$1M to $10M,2009-01-01,year,Lighter Capital,http://www.linkedin.com/company/6qube
Relcu,https://www.crunchbase.com/organization/relcu,11-50,Active,http://www.relcu.com,,(833)611-1189,,,,,,,,,"Financial Services, Information Technology, Sales and Marketing, Software","CRM, Finance, Financial Services, Marketing Automation",,,,,,,,,,"Saratoga, California, United States",$1M to $10M,2019-01-01,year,,https://www.linkedin.com/company/relcu
Nudge Now,https://www.crunchbase.com/organization/nudge-now,11-50,Closed,http://www.nudge.do,info@nudge.do,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Mobile, Sales and Marketing, Software","Big Data, Developer Tools, E-Commerce, Marketing Automation, Mobile, SaaS",,,,,440176,USD,440176,,,"San Francisco, California, United States",$1M to $10M,2014-04-15,day,,
Sercante,https://www.crunchbase.com/organization/sercante,51-100,Active,https://www.sercante.com/,andrea@sercante.com,530-307-0534,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","B2B, CRM, Email Marketing, Marketing Automation, Sales Automation",,,,,407548,USD,407548,,,"Atlanta, Georgia, United States",$1M to $10M,2017-11-01,day,,https://www.linkedin.com/company/sercante/
Aviata,https://www.crunchbase.com/organization/aviata-inc-,11-50,Active,http://aviatainc.com,info@aviatainc.com,+1 (415) 944-2470,,,,,,,,,"Data and Analytics, Design, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Big Data, Direct Marketing, Market Research, Marketing Automation, Messaging, Software",,,,,76578,USD,76578,,,"Albuquerque, New Mexico, United States",$1M to $10M,2003-01-01,year,,http://www.linkedin.com/company/aviata
optilyz,https://www.crunchbase.com/organization/optilyz-2,11-50,Active,https://www.optilyz.com,info@optilyz.com,,,,,,,,,,"Sales and Marketing, Software","Direct Marketing, Marketing, Marketing Automation, SaaS",,,,,335000,USD,335000,,,"Berlin, Berlin, Germany",$1M to $10M,2015-09-01,month,"FJ Labs, DN Capital, Swiss Post Ventures, ApolloCapital, Fabrice Grinda",https://www.linkedin.com/company/optilyz
Customerly,https://www.crunchbase.com/organization/customerly,11-50,Active,https://www.customerly.io,info@customerly.io,+353830399505,,,,,,,,,"Other, Professional Services, Sales and Marketing, Software","App Marketing, Customer Service, Digital Marketing, Email Marketing, Marketing, Marketing Automation, Software",,,,,189045,USD,189045,,,"Dublin, Dublin, Ireland",$1M to $10M,2017-11-05,day,,https://www.linkedin.com/company/customerly.io/
Solitics Ltd,https://www.crunchbase.com/organization/solitics,11-50,Active,https://www.solitics.com,Sales@solitics.com,+972722413413,,,,,,,,,"Data and Analytics, Information Technology, Sales and Marketing, Software","Analytics, Big Data, Business Intelligence, Data Integration, Marketing Automation, SaaS",0,2,,Advertising; business,,,,,,"Ramat Gan, Tel Aviv, Israel",$1M to $10M,2013-05-03,day,,https://www.linkedin.com/company/solitics
"Xeddco, Inc.",https://www.crunchbase.com/organization/xeddi-llc,11-50,Active,http://www.xeddi.com,info@xeddi.com,,,,,,,,,,"Sales and Marketing, Software","Email Marketing, Marketing Automation, Social Media Marketing, Software",0,2,,Advertising; business,164432,USD,164432,,,"Seattle, Washington, United States",$1M to $10M,2014-01-01,day,"gPlex Financial, LLC, Smith Agency, LLC, Sean Ruggiero, Ezra Cohen, Matt Smith",https://www.linkedin.com/company/xeddi
Harness Giving,https://www.crunchbase.com/organization/harness-change,51-100,Active,https://harnessgiving.com,hello@harnessgiving.com,,,,,,,,,,"Financial Services, Information Technology, Lending and Investments, Payments, Sales and Marketing, Software","Banking, Embedded Software, Information Services, Marketing Automation, Payments, SaaS, Software",,,,,,,,,,"Tampa, Florida, United States",$1M to $10M,2016-01-01,year,Vocap Partners,https://www.linkedin.com/company/harnessgiving/
Lasso,https://www.crunchbase.com/organization/lasso-0502,51-100,Active,https://www.lassoplatform.io/,info@lassomarketing.io,+1 347-815-2776,,,,,,,,,"Health Care, Sales and Marketing, Software","Health Care, Lead Management, Marketing Automation",,,,,305237,USD,305237,,,"Austin, Texas, United States",$1M to $10M,2018-01-01,year,,https://www.linkedin.com/company/lassomarketing/
eReleGo Technologies Private Limited,https://www.crunchbase.com/organization/erelego-digi-media-pvt-ltd,101-250,Active,https://www.erelego.com,sudeer@erelego.com,+919986994328,,,,,,,,,"Advertising, Education, Information Technology, Other, Sales and Marketing, Software","Ad Network, Advertising, B2B, CRM, EdTech, Education, Information Technology, Marketing Automation, SaaS, Software",,,,,,,,,,"Bangalore, Karnataka, India",$1M to $10M,2012-12-25,day,,https://www.linkedin.com/company/erelego-technologies-pvt-ltd/
Walkbase,https://www.crunchbase.com/organization/walkbase,11-50,Active,http://www.walkbase.com,info@walkbase.com,+358 44 3392405,,,,,,,,,"Advertising, Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Navigation and Mapping, Sales and Marketing, Software","Advertising, Analytics, Big Data, Location Based Services, Marketing Automation, Mobile, Retail, Social CRM, Wireless",,,,,,,,,,"Turku, Western Finland, Finland",$1M to $10M,2010-11-01,day,"R136 Ventures, SBT Venture Capital, Olli-Pekka Kallasvuo, Leonid Volkov, Jan Blomquist",http://www.linkedin.com/company/walkbase
GreenRope,https://www.crunchbase.com/organization/greenrope,11-50,Active,http://www.greenrope.com/,support@greenrope.com,+1 (442) 333-7577,,,,,,,,,"Administrative Services, Data and Analytics, Education, Events, Information Technology, Media and Entertainment, Other, Sales and Marketing, Software","Business Intelligence, CRM, E-Learning, Email Marketing, Event Management, Information Technology, Marketing Automation, Project Management, SaaS, Software",0,1,,Scientific and technological services,,,,,,"Solana Beach, California, United States",$1M to $10M,2001-01-01,year,Starve Ups,https://www.linkedin.com/company/greenrope
Brokermint,https://www.crunchbase.com/organization/brokermint,11-50,Active,https://brokermint.com,info@brokermint.com,1 619-798-6369,,,,,,,,,"Data and Analytics, Information Technology, Real Estate, Sales and Marketing, Software","Analytics, Information Technology, Marketing Automation, Real Estate, Sales Automation, Software",0,1,,Scientific and technological services,,,,,,"Carlsbad, California, United States",$1M to $10M,2013-01-01,year,,https://www.linkedin.com/company/brokermint
Delivra,https://www.crunchbase.com/organization/delivra,11-50,Active,http://www.delivra.com,marketing@delivra.com,(866)915-9465,,,,,,,,,"Internet Services, Sales and Marketing, Software","Email Marketing, Internet, Lead Generation, Marketing Automation, Software",,,,,,,,,,"Indianapolis, Indiana, United States",$1M to $10M,1999-01-01,year,,http://www.linkedin.com/company/delivra
NextRow Digital,https://www.crunchbase.com/organization/nextrow-inc,251-500,Active,http://www.nextrow.com,info@nextrow.com,(847) 592-2920,,,,,,,,,"Information Technology, Mobile, Sales and Marketing, Software","Digital Marketing, Information Technology, Marketing Automation, Mobile, Software",,,,,1411990,USD,1411990,,,"Schaumburg, Illinois, United States",$1M to $10M,2008-01-01,year,,https://www.linkedin.com/company/nextrow-digital
Agillic A/S,https://www.crunchbase.com/organization/agillic,51-100,Active,http://www.agillic.com,contact@agillic.com,+45 70 25 28 25,,,,,,,,,"Data and Analytics, Sales and Marketing, Software","Analytics, Marketing Automation, SaaS, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"Copenhagen, Hovedstaden, Denmark",$1M to $10M,1999-01-01,year,"Amadeus Capital Partners, Vaekstfonden",https://www.linkedin.com/company/agillic
Conjointly,https://www.crunchbase.com/organization/conjoint-online,11-50,Active,https://conjointly.com,support@conjointly.com,,,,,,,,,,"Data and Analytics, Design, Sales and Marketing, Software","Consumer Research, Enterprise Software, Market Research, Marketing Automation, Product Research, Software",,,,,,,,,,"Sydney, New South Wales, Australia",$1M to $10M,2016-08-01,month,,https://www.linkedin.com/company/conjointly
