Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Oleeo,https://www.crunchbase.com/organization/wcn,101-250,Active,http://oleeo.com,hello@oleeo.com,+44 20 8296 5926,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Events, Information Technology, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing, Software","Career Planning, CRM, Event Management, Events, Internet, Machine Learning, Recruiting, SaaS, Social Recruiting, Software",,,,,2805156,USD,2805156,,,"London, England, United Kingdom",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/oleeo/
visualfabriq,https://www.crunchbase.com/organization/visualfabriq,51-100,Active,http://visualfabriq.com,info@visualfabriq.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software","Machine Learning, SaaS, Software",0,1,,Scientific and electric apparatus and instruments,,,,,,"Maarssen, Utrecht, The Netherlands",$10M to $50M,2013-01-01,year,PSG Equity,https://www.linkedin.com/company/visualfabriq
Itrex Group,https://www.crunchbase.com/organization/itrex-group,251-500,Active,https://itrexgroup.com,hello@itrexgroup.com,+ 1 213 436 7785,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning, Predictive Analytics, Robotics, Software",,,,,2487571,USD,2487571,,,"Santa Monica, California, United States",$10M to $50M,2009-02-01,day,,https://www.linkedin.com/company/itrex-group
ALEKS Corporation,https://www.crunchbase.com/organization/aleks-corporation,51-100,Active,https://www.aleks.com,catherine.mathis@mheducation.com,(646)766-2468,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Other, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, E-Learning, EdTech, Education, Machine Learning, Real Time, Software",0,10,,Education; entertainment,,,,,,"Irvine, California, United States",$10M to $50M,1996-01-01,year,,https://www.linkedin.com/company-beta/87429/
Mint AI,https://www.crunchbase.com/organization/mint-management-technologies,251-500,Active,https://www.mintgroup.net,,27 (0) 11 856 4400,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Customer Service, Machine Learning, Software Engineering, Staffing Agency",,,,,,,,,,"Austin, Texas, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/mint_group/
Mitosis Technologies,https://www.crunchbase.com/organization/mitosis-technologies,51-100,Active,https://www.mitosistech.com/,hello@mitosistech.com,+91 7824035173,,,,,,,,,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Design, Information Technology, Mobile, Other, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Big Data, Blockchain, Data Visualization, Machine Learning, Mobile Apps, Software, Software Engineering, Web Apps",,,,,,,,,,"Chennai, Tamil Nadu, India",$10M to $50M,2013-12-10,day,,https://www.linkedin.com/company/mitosis-technologies-pvt-ltd-
qordata,https://www.crunchbase.com/organization/qordata,101-250,Active,http://qordata.com,,(832) 772 6000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software","Analytics, CRM, Information Technology, Machine Learning, Robotics, Software",,,,,1786283,USD,1786283,,,"Princeton, New Jersey, United States",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/qordata
Mastech InfoTrellis,https://www.crunchbase.com/organization/mastech-infotrellis,251-500,Active,https://mastechinfotrellis.com/,experience@mastechinfotrellis.com,+1 470-648-1648,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS",,,,,,,,,,"Atlanta, Georgia, United States",$10M to $50M,2007-01-01,year,,https://www.linkedin.com/company/infotrellis
RAGE Frameworks,https://www.crunchbase.com/organization/rage-frameworks,501-1000,Closed,http://www.rageframeworks.com,sales@rageframeworks.com,781-493-6900,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Consulting, Enterprise Software, Information Services, Information Technology, Machine Learning, Software, Wealth Management",1,0,Computing; Calculating,,,,,,,"Westwood, Massachusetts, United States",$10M to $50M,2007-01-01,year,Kayne Anderson Growth Capital,http://www.linkedin.com/company/rage-frameworks-inc
LabTwin,https://www.crunchbase.com/organization/labtwin,51-100,Active,https://www.labtwin.com/,,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Biotechnology, Machine Learning, Pharmaceutical, Speech Recognition, Virtual Assistant",1,9,,Scientific and electric apparatus and instruments,1246293,USD,1246293,,,"Berlin, Berlin, Germany",$10M to $50M,2018-04-01,month,,https://www.linkedin.com/company/labtwin/
RXA,https://www.crunchbase.com/organization/rxa,51-100,Active,https://rxa.io,learn@RXA.io,+1 888-294-1512,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), CRM, Information Technology, Life Science, Machine Learning, Software",,,,,,,,,,"Ann Arbor, Michigan, United States",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/rxa-llc
Beyond Key Systems Pvt Ltd (Beyond Key),https://www.crunchbase.com/organization/beyond-key-systems-pvt-ltd,251-500,Active,http://www.beyondkey.com/,contact@beyondkey.com,(954)317-3944,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Data Integration, Information Technology, Machine Learning, Management Consulting, Management Information Systems, Software, Web Development",,,,,1633124,USD,1633124,,,"Indore, Madhya Pradesh, India",$10M to $50M,2005-12-23,day,,https://www.linkedin.com/company/beyond-key-systems-pvt-ltd
AI Technology (AIT),https://www.crunchbase.com/organization/ai-technology-ait,51-100,Active,http://www.aitechnology.com,ait@aitechnology.com,16097999308,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software","Advanced Materials, Artificial Intelligence (AI), Machine Learning, Manufacturing, Semiconductor, Telecommunications",,,,,171328,USD,171328,,,"Princeton Junction, New Jersey, United States",$10M to $50M,1985-01-01,year,,http://www.linkedin.com/company/ai-technology-inc.
47Billion Inc.,https://www.crunchbase.com/organization/47billion,101-250,Active,https://47billion.com/,sales@47billion.com,+918527707040,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Mobile, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Data Services, Machine Learning, Mobile Apps, Product Management, Software, UX Design",,,,,3241481,USD,3241481,,,"Santa Clara, California, United States",$10M to $50M,2012-09-10,day,,https://www.linkedin.com/company/47billion/
Fission Labs,https://www.crunchbase.com/organization/fission-labs,101-250,Active,http://fissionlabs.com,info@fissionlabs.com,+1 650 520 9508,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Machine Learning, Quality Assurance, Web Development",,,,,6581956,USD,6581956,,,"Sunnyvale, California, United States",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/fission-labs
InveniAI,https://www.crunchbase.com/organization/inveniai,101-250,Active,https://inveniai.com/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning",,,,,996340,USD,996340,,,"Guilford, Connecticut, United States",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/inveniai/
ChatGPT,https://www.crunchbase.com/organization/chatgpt,101-250,Active,https://chat.openai.com,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning, Natural Language Processing, Software",,,,,,,,,,"San Francisco, California, United States",$10M to $50M,2023-01-03,day,,https://www.linkedin.com/company/openaichatgpt
Motadata (Mindarray Systems Private Limited),https://www.crunchbase.com/organization/motadata,101-250,Active,https://www.motadata.com/,marketing@motadata.com,+91 7947021717,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Other, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Asset Management, IT Infrastructure, IT Management, Machine Learning, Natural Language Processing, Network Security, Real Time, Software",,,,,,,,,,"Ahmedabad, Gujarat, India",$10M to $50M,2010-09-09,day,,https://www.linkedin.com/company/motadata/
LinkLive,https://www.crunchbase.com/organization/linklive-592a,51-100,Active,https://linklive.ai,team@linklive.ai,+1 952.392.1834,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Customer Service, Machine Learning, Software",0,4,,Scientific and technological services,,,,,,"San Francisco, California, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/linkliveai
ExcelR,https://www.crunchbase.com/organization/excelr-solutions,251-500,Active,https://www.excelr.com/,enquiry@excelr.com,9880913504,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software","Artificial Intelligence (AI), E-Learning, Education, Machine Learning, Training",,,,,929091,USD,929091,,,"Bangalore, Karnataka, India",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/excelr-solutions
Signity Solutions,https://www.crunchbase.com/organization/signity-solutions,101-250,Active,https://www.signitysolutions.com/,biz.signity@gmail.com,+1-619-309-4653,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Mobile, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CMS, CRM, Enterprise Software, Machine Learning, Marketing Automation, Mobile Apps, SEO, Software",,,,,398289,USD,398289,,,"Iselin, New Jersey, United States",$10M to $50M,2009-01-01,year,,https://www.linkedin.com/company/signity-software-solutions
NeoITO,https://www.crunchbase.com/organization/neoito,101-250,Active,https://www.neoito.com/,info@neoito.com,+91 62385 24482,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Mobile, Platforms, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Internet, Internet of Things, iOS, Machine Learning, Mobile Apps, Software, Web Apps, Web Development",,,,,3761140,USD,3761140,,,"Thiruvananthapuram, Kerala, India",$10M to $50M,2014-01-31,day,,https://www.linkedin.com/company/neoito
Azati Corporation,https://www.crunchbase.com/organization/azati-corporation,101-250,Active,https://azati.ai,info@azati.com,+48222084843,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Augmented Reality, Machine Learning, Software, Software Engineering, Web Development",,,,,,,,,,"Warsaw, Mazowieckie, Poland",$10M to $50M,2002-01-01,day,,https://www.linkedin.com/company/azati-corporation
Federal Soft Systems Inc,https://www.crunchbase.com/organization/federal-soft-systems,501-1000,Active,https://www.federalsoftsystems.com/,Marketing@federalsoftsystems.com,99400 70983,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Internet Services, Science and Engineering, Software","Apps, Artificial Intelligence (AI), Internet, Machine Learning, Software, Web Design, Web Development",,,,,2942880,USD,2942880,,,"Bentonville, Arkansas, United States",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/federal-soft-systems-inc/
Unify Technologies,https://www.crunchbase.com/organization/unify-technologies,501-1000,Active,https://unifytech.com/home,contact@unifytech.com,+1 425.394.2250,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, IT Management, Machine Learning, Professional Services, Software",,,,,1093250,USD,1093250,,,"Bellevue, Washington, United States",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/unifytech/?originalSubdomain=in
Big Data BizViz,https://www.crunchbase.com/organization/big-data-bizviz,51-100,Active,https://www.bdb.ai/,sales@bdb.ai,+91 90360 03432,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, SaaS",,,,,,,,,,"Bangalore, Karnataka, India",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/big-data-bizviz/
Mosaic Data Science,https://www.crunchbase.com/organization/mosaic-data-science,51-100,Active,https://www.mosaicdatascience.com/,info@mosaicdatascience.com,+1 800-405-8576,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Management Consulting",,,,,3628950,USD,3628950,,,"Leesburg, Virginia, United States",$10M to $50M,2004-01-01,day,,https://www.linkedin.com/company/mosaic-data-science/
IPM.ai,https://www.crunchbase.com/organization/ipm-ai,51-100,Closed,https://www.ipm.ai,contact@ipm.ai,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Biopharma, Health Care, Information Technology, Machine Learning",,,,,,,,,,"Cambridge, Massachusetts, United States",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/ipmai
